event_id,timestamp,user_id,department,role,action,resource,method,status_code,source_ip,source_country,source_city,user_agent,session_id,data_transferred_bytes,hour,is_failed_login,Z_bytes,Z_failed,geo_risk,time_risk,risk_score
5d0ed5e7-f563-4da4-a7bd-285cf6337282,2026-08-09 22:05:14+00:00,user_0042,Sales,employee,gmail,/api/v1/files/download,DELETE,401,192.168.8.236,UZ,Tashkent,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,43699b32-f5b,1397,22,1,-0.10848319202369135,3.1443815056766766,0.0,0.0,3.1462523192193554
ef1e8c72-4897-4bf7-8082-a5ce719f0bf3,2026-08-09 22:09:41+00:00,user_0024,HR,employee,login,/api/v1/login,DELETE,401,10.206.34.152,RU,Moscow,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,594e1509-6a9,2655,22,1,-0.10812708324265696,3.1443815056766766,2.0,0.0,5.146240060671164
f9fded03-b311-46a6-a3a3-3aa2241a23c9,2026-08-09 22:20:40+00:00,user_0009,IT,admin,gmail,/api/v1/import,GET,401,192.168.7.153,UZ,Tashkent,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,33e3bfa7-ae4,2604,22,1,-0.10814152008513134,3.1443815056766766,0.0,0.0,3.1462405568563647
9f29ac29-0e61-42ec-a8d8-e9c711c75a4c,2026-08-09 22:36:15+00:00,user_0027,Engineering,admin,login,/api/v1/login,DELETE,403,30.221.108.107,IN,Beijing,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,9827147f-e03,3278,22,1,-0.10795072730419558,3.1443815056766766,2.0,0.0,5.146234004769358
b5431202-b447-48c0-b33a-85dadf8d7868,2026-08-09 23:09:15+00:00,user_0021,IT,manager,admin,/api/v1/admin/audit,GET,401,192.168.2.108,UZ,Tashkent,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,0ff6b668-2ef,2212,23,1,-0.10825248561944412,3.1443815056766766,0.0,0.0,3.1462443728808336
f86be230-aa13-4415-8e32-027d02022a81,2026-08-09 23:48:35+00:00,user_0012,HR,admin,login,/api/v1/login,DELETE,401,98.74.166.46,IN,Beijing,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,bb3610fd-8cb,4213,23,1,-0.10768605185883219,3.1443815056766766,2.0,0.0,5.14622493458533
532a0c58-4f09-4d47-b271-214e136c9dd0,2026-08-10 00:24:28+00:00,user_0049,Sales,employee,health,/api/v1/export,GET,401,192.168.2.72,UZ,Tashkent,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,f796ff6a-5e0,3569,0,1,-0.1078683523794889,3.1443815056766766,0.0,1.5,4.646231179472766
637d7461-559a-44d3-a208-c9eb3dfd353a,2026-08-10 02:08:32+00:00,user_0047,IT,employee,github,/api/v1/export,POST,403,192.168.10.201,UZ,Tashkent,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,c12b6a54-769,3268,2,1,-0.10795355805762193,3.1443815056766766,0.0,1.5,4.646234101896873
460b7b64-717c-4e50-a3d3-1c9a1dd1f490,2026-08-10 02:31:26+00:00,user_0001,Engineering,admin,login,/api/v1/login,PUT,403,10.167.61.71,RU,Moscow,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,3e8a5179-905,2115,2,1,-0.10827994392767967,3.1443815056766766,2.0,1.5,6.646245317755516
5f029465-6944-43cd-8923-1f90ef79cd38,2026-08-10 03:00:15+00:00,user_0009,IT,admin,login,/api/v1/login,GET,401,211.88.215.106,US,Moscow,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,fbdfddfc-845,4873,3,1,-0.10749922213269332,3.1443815056766766,2.0,1.5,6.646218545492454
69c5a46c-535c-49a2-bf1b-caf423029c37,2026-08-10 04:07:31+00:00,user_0028,HR,employee,zoom,/api/v1/admin/audit,DELETE,403,40.35.124.73,UZ,Tashkent,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,c36d2bfa-908,984,4,1,-0.10860010214019945,3.1443815056766766,0.0,1.5,4.646256352465003
660c8868-cd46-49d8-8f83-8ac975c34cbf,2026-08-10 04:31:29+00:00,user_0027,Engineering,admin,outlook,/api/v1/reports,PUT,401,192.168.10.192,UZ,Tashkent,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,f51076fb-bca,2470,4,1,-0.10817945218104437,3.1443815056766766,0.0,1.5,4.646241860873972
17a64272-8987-4a24-81d9-4de8b78bbf09,2026-08-10 04:53:45+00:00,user_0050,HR,employee,login,/api/v1/login,GET,403,10.33.0.205,RU,Moscow,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,e435d7d7-884,1405,4,1,-0.10848092742095027,3.1443815056766766,2.0,1.5,6.64625224113637
f725dc8e-0fbd-48a3-ba31-8ca2635e4252,2026-08-10 05:39:03+00:00,user_0021,IT,manager,slack,/api/v1/login,POST,401,192.168.1.159,UZ,Tashkent,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,04d5dcb7-744,352,5,1,-0.10877900575674455,3.1443815056766766,0.0,1.5,4.646262532805384
c9473210-87a1-403c-ac34-4fdef5087622,2026-08-10 05:42:47+00:00,user_0032,Engineering,manager,files/download,/api/v1/files/download,GET,401,192.168.2.243,UZ,Tashkent,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,a78f5b79-b32,10522033,5,1,2.869649448410674,3.1443815056766766,0.0,1.5,5.756996947380302
ff0e0a9f-b7f9-402a-981a-321049c092ea,2026-08-10 06:12:42+00:00,user_0037,HR,manager,sap,/api/v1/login,PUT,401,154.79.144.220,DE,New York,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,017f1875-c45,3852,6,1,-0.1077882420575233,3.1443815056766766,2.0,0.0,5.146228433913752
93aef797-ce35-4006-8747-ccdba9bf9326,2026-08-10 06:35:03+00:00,user_0004,Marketing,admin,files/download,/api/v1/files/download,DELETE,200,192.168.10.227,UZ,Tashkent,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,cdeab2f1-76b,8542406,6,0,2.3092658570968823,-0.317953608151654,0.0,0.0,2.331051971898107
e2de58c4-0ccd-4c39-91c4-48a863191764,2026-08-10 06:59:48+00:00,user_0045,HR,admin,shopify,/api/v1/import,POST,401,141.49.37.243,CN,London,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,ebf9385c-00e,225,6,1,-0.10881495632525914,3.1443815056766766,2.0,0.0,5.146263775966915
b9a94ea0-efd4-4d36-b913-655c10249376,2026-08-10 22:45:06+00:00,user_0033,Engineering,intern,login,/api/v1/login,GET,401,45.170.18.144,TR,Almaty,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,4bb0b204-119,4216,22,1,-0.10768520263280429,3.1443815056766766,2.0,0.0,5.146224905518929
55a7e7a7-7af5-4b85-8a5e-2f8750a56c68,2026-08-10 23:00:26+00:00,user_0037,HR,manager,salesforce,/api/v1/search,POST,401,144.93.171.89,UZ,Tashkent,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,8f52575a-6f5,1678,23,1,-0.10840364785241101,3.1443815056766766,0.0,0.0,3.1462495775302433
d2ff88ee-2160-4cd7-9cb7-a551c5f644fe,2026-08-11 00:30:11+00:00,user_0030,Engineering,employee,slack,/api/v1/settings,GET,403,118.99.101.59,GB,Istanbul,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,785d0690-2fe,1397,0,1,-0.10848319202369135,3.1443815056766766,2.0,1.5,6.646252319219355
76a9952d-20c6-4f58-b96a-722b126c4596,2026-08-11 02:01:12+00:00,user_0005,Finance,admin,slack,/api/v1/health,DELETE,403,132.110.251.57,GB,Istanbul,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,2aefa933-239,2518,2,1,-0.10816586456459791,3.1443815056766766,2.0,1.5,6.646241393710682
45eeff2f-7f24-479a-acbb-b454a87ff565,2026-08-11 02:18:08+00:00,user_0010,Engineering,employee,files/download,/api/v1/files/download,PUT,401,192.168.2.76,UZ,Tashkent,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,6ee0b744-ee8,24155970,2,1,6.729080836144818,3.1443815056766766,0.0,1.5,8.927493786777136
5f6dfe18-cf30-4344-81cd-286b1e8dd48e,2026-08-11 02:35:49+00:00,user_0006,Engineering,admin,admin,/api/v1/admin/users,PUT,403,192.168.4.42,UZ,Tashkent,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,bf8e7d56-953,3456,2,1,-0.10790033989320662,3.1443815056766766,0.0,1.5,4.646232276325223
b26d5e90-3f46-4439-8e55-73ff5f315b07,2026-08-11 03:29:40+00:00,user_0033,Engineering,intern,admin,/api/v1/admin/audit,GET,403,192.168.3.50,UZ,Tashkent,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,90dbd12e-7b7,2946,3,1,-0.10804470831795028,3.1443815056766766,0.0,1.5,4.646237230762651
e18e91cf-d102-4746-8eda-734923dec0fc,2026-08-11 03:37:47+00:00,user_0029,Sales,employee,slack,/api/v1/users,PUT,401,192.168.4.103,UZ,Tashkent,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,ecfa289a-8fd,3587,3,1,-0.10786325702332147,3.1443815056766766,0.0,1.5,4.646231004782898
1d7db80e-e5e7-4a76-9509-fedf42f18c24,2026-08-11 03:53:56+00:00,user_0007,HR,admin,files/download,/api/v1/files/download,DELETE,401,192.168.10.225,UZ,Tashkent,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,cde86a91-c21,21322278,3,1,5.92693250232377,3.1443815056766766,0.0,1.5,8.20937135209726
56fbd10a-af34-4cfd-bf22-52f3a6168a4a,2026-08-11 04:15:54+00:00,user_0049,Sales,employee,health,/api/v1/payroll,DELETE,403,192.168.8.146,UZ,Tashkent,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,7e514c67-863,4800,4,1,-0.10751988663270566,3.1443815056766766,0.0,1.5,4.646219251619797
31bc183b-5a42-4707-b7d2-8cc644792287,2026-08-11 23:28:13+00:00,user_0021,IT,manager,slack,/api/v1/dashboard,PUT,401,28.235.149.172,UZ,Tashkent,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,dfd23bbd-772,3315,23,1,-0.1079402535165181,3.1443815056766766,0.0,0.0,3.146233645419668
270e3216-1db4-49c7-a7aa-00be74cbfe7b,2026-08-11 23:42:08+00:00,user_0046,Marketing,admin,gmail,/api/v1/login,GET,401,192.168.1.238,UZ,Tashkent,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,19270a2b-a9b,1858,23,1,-0.10835269429073678,3.1443815056766766,0.0,0.0,3.146247822343559
790cdca2-bece-49b4-be59-c911440bfe45,2026-08-12 00:52:07+00:00,user_0042,Sales,employee,gmail,/api/v1/calendar,PUT,401,192.168.3.216,UZ,Tashkent,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,86a85990-741,4002,0,1,-0.1077457807561281,3.1443815056766766,0.0,1.5,4.646226979496595
43a6652d-856e-4ace-81d2-7ae4006e238e,2026-08-12 01:46:36+00:00,user_0027,Engineering,admin,login,/api/v1/login,PUT,401,10.96.62.204,RU,Moscow,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,881257ef-703,1539,1,1,-0.10844299532503722,3.1443815056766766,2.0,1.5,6.646250933488394
877e3111-1bd3-4b11-b4cf-e308f69cd6db,2026-08-12 02:10:42+00:00,user_0007,HR,admin,gmail,/api/v1/settings,PUT,401,163.77.221.192,TR,Almaty,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,564f2e61-81c,1586,2,1,-0.1084296907839334,3.1443815056766766,2.0,1.5,6.646250474943949
26fabe46-a5b2-43ea-b79b-57577403705d,2026-08-12 02:22:59+00:00,user_0033,Engineering,intern,files/download,/api/v1/files/download,PUT,403,192.168.5.142,UZ,Tashkent,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,08a59df1-703,37072381,2,1,10.385398305579697,3.1443815056766766,0.0,1.5,12.35097382813078
4572da5f-93c2-41d2-b7a9-cccc84d8f55a,2026-08-12 03:54:13+00:00,user_0004,Marketing,admin,jira,/api/v1/export,POST,401,192.168.10.227,UZ,Tashkent,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,0911a6f7-071,2562,3,1,-0.10815340924952199,3.1443815056766766,0.0,1.5,4.646240965529153
0d9fdef8-5723-4aee-af0b-5832397b4efd,2026-08-12 04:03:21+00:00,user_0008,HR,employee,login,/api/v1/login,DELETE,403,67.212.222.27,US,Moscow,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,2e1ebdd7-db6,3425,4,1,-0.10790911522882829,3.1443815056766766,2.0,1.5,6.64623257728843
20a116ff-b142-49cf-aa71-c3fc78d8932c,2026-08-12 04:43:47+00:00,user_0026,Marketing,admin,login,/api/v1/login,POST,401,10.3.103.206,RU,Moscow,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,29d97430-95b,826,4,1,-0.10864482804433573,3.1443815056766766,2.0,1.5,6.646257896597529
18c61cd4-feda-4119-9d05-25d50c093a24,2026-08-12 04:45:00+00:00,user_0033,Engineering,intern,vscode,/api/v1/admin/audit,POST,401,186.194.146.171,DE,New York,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,8fd46161-aa6,3228,4,1,-0.10796488107132732,3.1443815056766766,2.0,1.5,6.646234490432375
439aec23-c27b-4b6d-a265-d0777335407d,2026-08-12 05:55:56+00:00,user_0009,IT,admin,login,/api/v1/login,PUT,401,206.83.116.14,TR,Almaty,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,902fc5ad-670,4445,5,1,-0.10762037837934095,3.1443815056766766,2.0,1.5,6.646222687459366
176952be-c73a-4278-986a-7be09d5885e1,2026-08-12 06:27:18+00:00,user_0015,Finance,admin,files/download,/api/v1/files/download,DELETE,401,192.168.5.172,UZ,Tashkent,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,51477add-12b,2588209,6,1,0.6237795012077161,3.1443815056766766,0.0,0.0,3.2056568623869386
4ead17c7-fb8f-4a7a-bd05-dbf1aa712d73,2026-08-12 22:11:48+00:00,user_0017,IT,manager,files/download,/api/v1/files/download,DELETE,200,192.168.3.109,UZ,Tashkent,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,0397a184-c10,34268172,22,0,9.591595882085546,-0.317953608151654,0.0,0.0,9.596864386984794
31323316-ebbd-47ba-9027-f9da5bf82b78,2026-08-12 22:32:47+00:00,user_0004,Marketing,admin,login,/api/v1/login,POST,401,202.222.217.254,IN,Beijing,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,b5d77ffb-edf,4875,22,1,-0.10749865598200806,3.1443815056766766,2.0,0.0,5.146218526148408
fcc1f9b8-8fe1-455d-8159-b639202967c7,2026-08-12 23:47:16+00:00,user_0008,HR,employee,jira,/api/v1/calendar,DELETE,403,192.168.10.110,UZ,Tashkent,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,a890a720-e16,1573,23,1,-0.10843337076338765,3.1443815056766766,0.0,0.0,3.1462506017697693
382e1334-5de9-4702-aecc-5bb13468656f,2026-08-12 23:48:49+00:00,user_0037,HR,manager,login,/api/v1/login,POST,401,169.160.190.211,AE,Mumbai,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,a959e167-288,4669,23,1,-0.10755696950259079,3.1443815056766766,2.0,0.0,5.146220519119742
2c94a451-9a1b-47c8-a947-460712c37456,2026-08-12 23:53:10+00:00,user_0044,Finance,intern,api,/api/v1/import,PUT,401,192.168.9.14,UZ,Tashkent,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,f2f088da-530,1754,23,1,-0.10838213412637078,3.1443815056766766,0.0,0.0,3.146248836350887
c93c1fa9-9ad7-43de-bd66-667bf11a8073,2026-08-13 00:10:57+00:00,user_0049,Sales,employee,admin,/api/v1/admin/audit,PUT,403,192.168.8.146,UZ,Tashkent,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,b00603b8-16d,952,0,1,-0.10860916055116376,3.1443815056766766,0.0,1.5,4.646256665149421
a23fd79c-c97c-4b2d-8f27-1f082492bed1,2026-08-13 00:16:44+00:00,user_0022,Finance,intern,login,/api/v1/login,PUT,403,26.49.237.104,KZ,Dubai,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,cc9eac7b-bb5,2632,0,1,-0.10813359397553757,3.1443815056766766,2.0,1.5,6.646240284432769
3800b69e-e2a3-4060-a2bd-1beb11a0cfec,2026-08-13 00:28:16+00:00,user_0025,IT,intern,login,/api/v1/login,PUT,401,10.151.214.152,RU,Moscow,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,f751d357-68e,4287,0,1,-0.10766510428347723,3.1443815056766766,2.0,1.5,6.646224217680917
50edbe7c-a6a3-4a9d-bbfd-31a0ea26778d,2026-08-13 00:41:17+00:00,user_0041,Finance,intern,files/download,/api/v1/files/download,DELETE,401,192.168.9.205,UZ,Tashkent,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,9439937a-fc1,46744968,0,1,13.123469184768094,3.1443815056766766,0.0,1.5,14.994909354893766
5ff9ab43-bab6-42ab-acbd-4d7c100f2de6,2026-08-13 00:43:51+00:00,user_0015,Finance,admin,login,/api/v1/login,POST,403,101.196.46.91,CN,London,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,9cb5a80a-ec9,1242,0,1,-0.10852706870179972,3.1443815056766766,2.0,1.5,6.6462538323985445
a23d0baa-9fb2-4de1-b044-71ac6dad298d,2026-08-13 01:07:54+00:00,user_0033,Engineering,intern,login,/api/v1/login,DELETE,403,10.182.92.13,RU,Moscow,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,c8d79008-b00,4585,1,1,-0.1075807478313721,3.1443815056766766,2.0,1.5,6.646221332097518
a5329d98-301d-474b-8e2a-e7bdd22d17a3,2026-08-13 01:14:06+00:00,user_0041,Finance,intern,vscode,/api/v1/admin/audit,GET,200,176.182.57.220,KZ,Dubai,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,37203968-f61,3280,1,0,-0.10795016115351032,-0.317953608151654,2.0,1.5,3.835779293926419
75ee98cb-1ce7-47b9-ab74-18d0d45030c3,2026-08-13 01:15:43+00:00,user_0009,IT,admin,files/download,/api/v1/files/download,PUT,401,192.168.7.153,UZ,Tashkent,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,df9e49d7-fc7,33775236,1,1,9.452057854988594,3.1443815056766766,0.0,1.5,11.461351953790865
fe83a8ea-a727-4419-834f-ff01760c8ed8,2026-08-13 01:52:44+00:00,user_0018,IT,admin,login,/api/v1/login,POST,401,10.118.151.62,RU,Moscow,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,953520fd-507,475,1,1,-0.10874418748960049,3.1443815056766766,2.0,1.5,6.646261329189661
c7ed0d43-0103-4903-9b95-0524dda09fe0,2026-08-13 01:55:11+00:00,user_0010,Engineering,employee,files/download,/api/v1/files/download,PUT,401,192.168.7.41,UZ,Tashkent,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,1aa87c80-8c2,14290796,1,1,3.936493325944441,3.1443815056766766,0.0,1.5,6.538165812917103
d45254a0-7ae7-46f5-8e97-330960ff3aaf,2026-08-13 02:15:42+00:00,user_0049,Sales,employee,health,/api/v1/calendar,GET,401,192.168.8.63,UZ,Tashkent,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,98856fdc-825,349,2,1,-0.10877985498277246,3.1443815056766766,0.0,1.5,4.646262562166672
e1e3a645-9dd5-4866-9a7f-63d74cea3a1a,2026-08-13 02:54:20+00:00,user_0008,HR,employee,drive,/api/v1/reports,GET,401,192.168.9.138,UZ,Tashkent,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,46cfd3f3-6aa,1967,2,1,-0.1083218390783896,3.1443815056766766,0.0,1.5,4.646246759881183
65029f9c-d52b-4087-a7ad-d884d6904516,2026-08-13 03:57:58+00:00,user_0004,Marketing,admin,slack,/api/v1/reports,POST,401,192.168.9.76,UZ,Tashkent,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,4f4b33e7-aae,3631,3,1,-0.10785080170824556,3.1443815056766766,0.0,1.5,4.646230577797921
3747c0d2-8024-4079-940b-a248d90437cf,2026-08-13 04:13:01+00:00,user_0025,IT,intern,login,/api/v1/login,POST,401,170.54.77.113,GB,Istanbul,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,cad00cbb-b5b,4559,4,1,-0.10758810779028061,3.1443815056766766,2.0,1.5,6.646221583769874
9660d0ab-51db-4a84-9af7-d9501577e853,2026-08-13 04:29:04+00:00,user_0023,Finance,manager,files/download,/api/v1/files/download,GET,401,192.168.8.214,UZ,Tashkent,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,49a65785-2e0,46204918,4,1,12.970594345978256,3.1443815056766766,0.0,1.5,14.846289849286379
bfe8e87d-1644-46ff-8ad0-8b5fb8f80311,2026-08-13 04:47:25+00:00,user_0036,HR,intern,jira,/api/v1/login,POST,403,192.168.8.107,UZ,Tashkent,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,eb736569-d99,2030,4,1,-0.10830400533180362,3.1443815056766766,0.0,1.5,4.646246145935253
2cff0a21-290b-4f38-ba35-277c2543cb54,2026-08-13 05:13:04+00:00,user_0012,HR,admin,api,/api/v1/search,DELETE,401,192.168.2.251,UZ,Tashkent,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,790938fb-89f,2099,5,1,-0.10828447313316182,3.1443815056766766,0.0,1.5,4.64624547363413
a99a3654-1132-44d5-a01c-ede17342fbfc,2026-08-13 05:46:49+00:00,user_0033,Engineering,intern,confluence,/api/v1/reports,DELETE,401,192.168.5.142,UZ,Tashkent,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,b63777fe-d80,592,5,1,-0.10871106767451223,3.1443815056766766,0.0,1.5,4.646260184644057
02d4b30a-9297-4ebb-a84b-dafc75141e4d,2026-08-13 06:28:37+00:00,user_0013,HR,manager,health,/api/v1/payroll,DELETE,401,192.168.9.116,UZ,Tashkent,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,eedd30be-351,3729,6,1,-0.10782306032466736,3.1443815056766766,0.0,0.0,3.1462296269629304
67ae067a-0c62-467c-94b7-ec6fc2e56d52,2026-08-13 06:34:57+00:00,user_0018,IT,admin,login,/api/v1/login,POST,401,104.72.17.216,IN,Beijing,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,a53d58cb-280,2240,6,1,-0.10824455950985035,3.1443815056766766,2.0,0.0,5.146244100178022
050c6f7b-551f-47c3-b872-1fe4e94731ef,2026-08-13 22:32:52+00:00,user_0045,HR,admin,files/download,/api/v1/files/download,PUT,200,192.168.8.172,UZ,Tashkent,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,b13c58fd-0ec,18976897,22,0,5.263012972139987,-0.317953608151654,0.0,0.0,5.272608466579937
4c165c50-2697-4a97-aee0-66396c687857,2026-08-13 22:33:26+00:00,user_0028,HR,employee,zoom,/api/v1/users,POST,401,47.200.190.204,RU,Berlin,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,18dbc790-b7e,4492,22,1,-0.10760707383823713,3.1443815056766766,2.0,0.0,5.146222232389434
68beefc0-22fe-436a-8296-63cbce57cb9f,2026-08-13 23:18:48+00:00,user_0017,IT,manager,teams,/api/v1/export,POST,200,198.208.17.44,KZ,Dubai,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 Safari/605.1.15,89e5d0d0-c15,147,23,0,-0.10883703620198465,-0.317953608151654,2.0,0.0,2.336065465922769
8a34730a-a9da-4451-bbcd-c09d890e7938,2026-08-13 23:34:34+00:00,user_0047,IT,employee,zoom,/api/v1/payroll,PUT,403,28.247.7.107,KZ,Dubai,Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0,37117cf9-5b9,3955,23,1,-0.10775908529723192,3.1443815056766766,2.0,0.0,5.146227435152396
